"response_id","prompt_id","categoria","intensidade","mensagem","provedor","modelo","resposta","prompt_tokens","completion_tokens","total_tokens","tempo_segundos","status","erro","coletado_em_utc"
"P085_OPENAI","P085","Estresse","Leve","Ultimamente termino o dia cansado mesmo quando sinto que não fiz tudo que precisava.","OpenAI","openai/gpt-5.4","Isso é muito comum — e bem frustrante. Cansaço no fim do dia nem sempre vem de “ter produzido muito”; muitas vezes vem de **carga mental, interrupções, ansiedade, decisões o tempo todo, sensação de estar em débito** ou de ficar “ligado” o dia inteiro sem realmente concluir o que importa.

Algumas possibilidades:

- **Você fez mais do que percebe**, mas foram tarefas invisíveis: responder, organizar, lembrar, se preocupar.
- **Seu dia ficou fragmentado**: muita troca de contexto cansa bastante.
- **Você está exigindo mais de si do que cabe no dia**.
- **Seu descanso não está recuperando de verdade**.
- Pode haver também algo físico/emocional: **sono ruim, estresse, alimentação, sedentarismo, ansiedade, esgotamento**, etc.

Uma forma prática de observar isso sem se julgar:

1. **No fim do dia, anote 3 coisas que você fez**, mesmo pequenas.  
2. **Anote o que drenou sua energia**: pessoas, tarefas, preocupação, celular, reuniões, indecisão.  
3. **Escolha só 1 a 3 prioridades reais por dia**, não uma lista impossível.  
4. **Perceba se o cansaço é mais mental, emocional ou físico**.  
5. Se isso estiver frequente por semanas, vale olhar com carinho para **sono, rotina e saúde mental/física**.

Se quiser, posso te ajudar a entender melhor isso com algumas perguntas objetivas — tipo diferenciar se é mais **sobrecarga mental, procrastinação por exaustão, ansiedade ou início de burnout**.","23","349","372","6.409","OK","","2026-08-20T14:35:36.905992+00:00"
"P086_OPENAI","P086","Estresse","Leve","Minha agenda está cheia e estou preocupado em não conseguir cumprir todos os compromissos.","OpenAI","openai/gpt-5.4","Entendo — quando a agenda enche, a sensação de não dar conta pode pesar bastante. A boa notícia é que isso costuma melhorar muito quando você transforma “tudo ao mesmo tempo” em um plano simples e visível.

Podemos fazer assim, de forma prática:

1. Liste tudo o que está na sua agenda
   - reuniões
   - entregas
   - tarefas pessoais
   - compromissos fixos

2. Marque cada item com uma destas categorias:
   - urgente e importante
   - importante, mas não urgente
   - urgente, mas delegável
   - pode ser adiado ou cancelado

3. Estime o tempo real de cada tarefa
   Muitas vezes o problema não é só a quantidade, mas o excesso de otimismo no tempo necessário.

4. Separe 20% do dia como margem
   Imprevistos sempre aparecem. Se o dia estiver 100% ocupado no papel, ele já está lotado demais.

5. Escolha no máximo 3 prioridades do dia
   Se tudo for prioridade, nada é prioridade.

6. Veja o que pode ser:
   - delegado
   - renegociado
   - encurtado
   - removido

Se quiser, eu posso te ajudar agora a organizar isso. Basta me mandar:
- seus compromissos de hoje ou da semana
- horários, se tiver
- o que é mais importante

E eu monto uma priorização clara com você.","23","305","328","5.642","OK","","2026-08-20T14:35:55.097102+00:00"
"P087_OPENAI","P087","Estresse","Leve","Tenho dificuldade para descansar porque fico lembrando das tarefas que ainda estão pendentes.","OpenAI","openai/gpt-5.4","Isso é muito comum — quando a mente entende “ainda tem coisa em aberto”, ela continua em modo de alerta e não entra direito em descanso.

O que costuma ajudar é tirar as pendências da cabeça e colocá-las em um lugar confiável. Você pode testar algo bem simples:

1. **Faça uma “descarga mental”**
   Pegue papel ou celular e anote tudo que está pendente, sem organizar demais no começo.

2. **Separe em 3 grupos**
   - **Precisa ser feito logo**
   - **Pode esperar**
   - **Não depende de mim agora**

3. **Defina só o próximo passo**
   Em vez de “resolver projeto”, escreva algo como:
   - mandar e-mail para X
   - revisar primeira página
   - marcar reunião

4. **Escolha no máximo 3 prioridades para amanhã**
   Isso reduz a sensação de que você precisa dar conta de tudo de uma vez.

5. **Crie uma frase de fechamento do dia**
   Algo como:
   “O que precisava ser lembrado já foi registrado. Agora posso descansar e retomar amanhã.”

Se quiser, também pode fazer um **ritual de transição de 5 minutos** antes de descansar:
- anotar pendências
- checar agenda de amanhã
- guardar o celular
- respirar fundo por 1 minuto

Se esse padrão estiver muito frequente, também pode ser sinal de ansiedade ou sobrecarga, não de falta de disciplina.

Se quiser, eu posso te ajudar agora a fazer uma **lista rápida das suas pendências** e transformar isso em um plano simples para você conseguir descansar hoje.","22","341","363","5.307","OK","","2026-08-20T14:36:16.538806+00:00"
"P088_OPENAI","P088","Estresse","Moderada","Estou com tantas responsabilidades ao mesmo tempo que não sei mais por onde começar.","OpenAI","openai/gpt-5.4","Sinto muito — isso é bem pesado. Quando tudo parece urgente, o cérebro trava. Vamos simplificar agora, sem tentar resolver tudo de uma vez.

Faça só isso comigo:

### 1) Escreva tudo em uma lista
Sem organizar ainda. Só descarregue:
- trabalho
- estudos
- casa
- pessoas
- pendências pequenas
- preocupações

Se quiser, pode me mandar essa lista bagunçada e eu organizo com você.

### 2) Marque 3 categorias
Ao lado de cada item, coloque:
- **Urgente** = tem prazo muito próximo ou consequência real
- **Importante** = importa bastante, mas não precisa ser feito agora
- **Pode esperar** = não precisa da sua energia hoje

### 3) Escolha só 1 próxima ação
Não “resolver a vida”. Só a **próxima ação concreta**, tipo:
- enviar um e-mail
- pagar uma conta
- responder uma mensagem
- abrir um documento
- marcar uma consulta
- separar roupa para amanhã

Se estiver muito sobrecarregado, a régua pode ser ainda menor:
- beber água
- sentar por 2 minutos
- pegar papel e caneta
- abrir notas do celular

### 4) Use a regra do “agora e depois”
Pergunte:
- **O que precisa de mim hoje?**
- **O que não precisa ser resolvido hoje?**

Nem tudo merece entrar no “agora”.

### 5) Faça um bloco curto
Escolha **10 ou 15 minutos** para apenas uma coisa.
Sem tentar recuperar toda a vida hoje.

Se quiser, podemos fazer juntos **agora**. Me manda:
1. sua lista do jeito que estiver na cabeça  
ou  
2. só me diz quais são suas áreas de responsabilidade, e eu te ajudo a transformar em um plano simples.","21","392","413","7.05","OK","","2026-08-20T14:36:39.679113+00:00"
"P089_OPENAI","P089","Estresse","Moderada","Tenho trabalhado e estudado bastante e sinto que minha energia está diminuindo a cada dia.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. Quando a energia vai caindo aos poucos, trabalhando e estudando muito, isso pode ser sinal de **sobrecarga**, **estresse acumulado**, **sono insuficiente** ou até algo físico/emocional que merece atenção.

Algumas coisas que podem ajudar a observar:

- **Sono**: você tem dormido o suficiente e com qualidade?
- **Rotina**: está ficando muito tempo sem pausas reais?
- **Alimentação e hidratação**: às vezes a fadiga piora bastante com isso.
- **Saúde mental**: desânimo, irritação, sensação de estar “no limite” podem indicar esgotamento.
- **Saúde física**: anemia, deficiência de vitaminas, problemas hormonais e outras condições também podem causar cansaço.

Algumas medidas práticas para começar hoje:
1. **Reduza um pouco o ritmo se possível**, nem que seja por alguns dias.
2. **Faça pausas curtas ao longo do dia**.
3. **Priorize o sono** como compromisso.
4. **Coma regularmente e beba água**.
5. **Separe pequenos momentos de recuperação**, mesmo 10–15 minutos sem tela ou cobrança.

Se isso estiver durando já faz um tempo, ou se você estiver sentindo:
- cansaço extremo mesmo descansando,
- falta de ar,
- tontura,
- palpitações,
- tristeza constante,
- dificuldade de funcionar no dia a dia,

vale muito a pena procurar um **médico** ou **psicólogo** para avaliar melhor.

Se você quiser, eu posso te ajudar a entender se isso parece mais com **cansaço comum, burnout ou algo que merece avaliação médica**, fazendo algumas perguntas rápidas.","25","366","391","6.455","OK","","2026-08-20T14:37:01.385011+00:00"
"P090_OPENAI","P090","Estresse","Moderada","Qualquer pequeno problema está me irritando porque já estou me sentindo muito sobrecarregado.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja assim. Quando a sobrecarga acumula, até coisas pequenas começam a parecer grandes mesmo — isso é bem humano.

Se quiser, tenta fazer isso agora, sem complicar:

1. **Para por 30 segundos.**  
   Não resolve tudo, mas interrompe a escalada.

2. **Respira mais devagar do que o normal.**  
   Por exemplo: inspira em 4, solta em 6. Faz 5 vezes.

3. **Escolhe só uma coisa imediata:**  
   - tomar água  
   - sentar/encostar  
   - silenciar notificações por 10 minutos  
   - sair de perto do que está te irritando por 2 minutos

4. **Pergunta simples:**  
   “O que está me pesando mais agora: cansaço, pressão, barulho, pessoas, ou preocupação?”

Você não precisa “aguentar melhor” agora — talvez precise de **menos estímulo e menos cobrança**.

Se quiser, eu posso te ajudar de dois jeitos:
- a **descarregar tudo** em palavras, ou
- a montar um **plano de 10 minutos** para sair desse pico de irritação.","25","257","282","5.383","OK","","2026-08-20T14:37:21.423304+00:00"
"P091_OPENAI","P091","Estresse","Moderada","Estou dormindo pensando nas minhas obrigações e acordo pensando nelas novamente.","OpenAI","openai/gpt-5.4","Sinto muito. Isso soa exaustivo — como se sua mente não ganhasse descanso nem quando você dorme.

Quando isso acontece, geralmente é sinal de que você está sob muita pressão, ansiedade, ou carregando responsabilidades demais por tempo demais. Não significa fraqueza.

Pode ajudar, hoje mesmo, fazer algo bem simples:

1. **Tirar da cabeça e colocar no papel**  
   Escreva tudo que está te preocupando, sem organizar no começo.

2. **Separar em 3 grupos**  
   - o que preciso fazer **hoje**
   - o que pode esperar
   - o que não está sob meu controle agora

3. **Escolher só 1 próxima ação concreta**  
   Algo pequeno, tipo “responder aquele e-mail” ou “marcar a consulta”.

4. **Criar um pequeno fechamento antes de dormir**  
   Por exemplo: anotar as tarefas de amanhã e dizer para si mesmo:  
   **“Por hoje, já foi o suficiente. Eu volto a isso amanhã.”**

Se isso está acontecendo com frequência, ou se você sente que não consegue desligar nunca, conversar com um psicólogo ou médico pode ajudar bastante. Esse tipo de sobrecarga merece cuidado.

Se quiser, eu posso ficar com você agora e te ajudar a organizar essas obrigações em uma lista mais leve.","21","282","303","5.087","OK","","2026-08-20T14:37:38.524518+00:00"
"P092_OPENAI","P092","Estresse","Moderada","Tenho a sensação de que estou sempre atrasado e tentando recuperar alguma coisa que ficou pendente.","OpenAI","openai/gpt-5.4","Isso é uma sensação muito comum — e muito cansativa também.

Quando parece que você está sempre “atrasado”, geralmente não é só sobre tempo. Muitas vezes é uma sensação de estar em dívida com a própria vida: tarefas, expectativas, decisões, versões de si mesmo que você acha que já deveria ter alcançado.

Algumas possibilidades do que pode estar por trás disso:

- **Excesso de pendências reais**: tem coisa demais aberta ao mesmo tempo.
- **Autocobrança alta**: mesmo quando você faz bastante, sente que nunca é suficiente.
- **Falta de pausa mental**: seu cérebro não registra conclusão, só próxima urgência.
- **Comparação constante**: parece que todo mundo está “em dia” menos você.
- **Ansiedade**: cria um estado interno de urgência permanente, mesmo sem motivo imediato.

Uma forma simples de começar a lidar com isso é separar duas coisas:

1. **O que está realmente pendente**
   Faça uma lista curta, concreta, sem dramatizar.

2. **O que é sensação de pendência**
   Tipo: “já deveria estar melhor”, “deveria ter resolvido minha vida”, “estou ficando para trás”.
   Isso pesa muito, mas não é uma tarefa objetiva.

Às vezes o sofrimento vem mais da segunda lista do que da primeira.

Talvez ajude se você se perguntar:
- “O que exatamente eu sinto que estou tentando alcançar?”
- “Recuperar o quê?”
- “Existe alguma meta invisível me perseguindo?”
- “Se eu parasse por um dia, o que eu acho que aconteceria?”

Se quiser, eu posso te ajudar a transformar essa sensação difusa em algo mais claro, com algumas perguntas, ou até montar com você um “mapa das pendências reais vs. emocionais”.","25","377","402","6.631","OK","","2026-08-20T14:37:58.793720+00:00"
"P093_OPENAI","P093","Estresse","Moderada","Estou ficando sem paciência com as pessoas porque sinto que tenho coisas demais para resolver.","OpenAI","openai/gpt-5.4","Entendo. Quando a cabeça está lotada, a paciência costuma ser uma das primeiras coisas a ir embora.

Isso não faz de você uma pessoa ruim — geralmente é sinal de sobrecarga, estresse ou sensação de estar carregando mais do que dá conta.

Pode ajudar pensar assim:

- **Você está irritado com as pessoas**
  ou
- **você está exausto e sem espaço mental?**

Muitas vezes é a segunda opção.

Algumas coisas práticas que podem ajudar hoje:

1. **Nomeie o que está pesando**
   Escreva rapidinho:
   - o que é urgente
   - o que pode esperar
   - o que nem deveria estar nas suas costas

2. **Reduza o contato por alguns minutos**
   Se puder, faça uma pausa curta antes de responder alguém. Até 10 minutos já ajuda a não descontar nos outros.

3. **Use frases de contenção**
   Quando sentir que vai explodir:
   - “Agora não consigo pensar nisso direito.”
   - “Preciso de alguns minutos e já volto.”
   - “Estou sobrecarregado, não é pessoal.”

4. **Escolha uma coisa só**
   Quando tudo parece demais, tentar resolver tudo ao mesmo tempo aumenta a irritação. Pegue só a próxima tarefa.

5. **Pergunte o que está faltando**
   Às vezes a impaciência vem de:
   - falta de descanso
   - fome
   - excesso de cobrança
   - sensação de não ter ajuda
   - tempo sem respirar

Se quiser, eu posso te ajudar a fazer uma triagem do que está te sobrecarregando agora. Você pode me responder só com uma lista curta das coisas que estão na sua cabeça.","23","363","386","6.369","OK","","2026-08-20T14:38:20.496051+00:00"
"P094_OPENAI","P094","Estresse","Moderada","Mesmo quando tenho algum tempo livre, não consigo aproveitar porque fico pensando no que deveria estar fazendo.","OpenAI","openai/gpt-5.4","Isso é muito comum — e muito cansativo.

O que você descreve parece aquele estado em que o corpo até para, mas a cabeça continua “de plantão”. Em vez de descanso, o tempo livre vira culpa, cobrança ou sensação de dívida. Aí nem trabalhar direito nem relaxar de verdade.

Algumas coisas que podem ajudar:

1. **Dar nome ao que está acontecendo**  
   Em vez de “não sei aproveitar”, talvez seja: “estou tão acostumado a me cobrar que descanso parece errado”.

2. **Definir o que “deveria estar fazendo”**  
   Às vezes essa frase fica vaga e infinita. Pergunte:
   - O que exatamente eu acho que deveria fazer agora?
   - Isso é urgente mesmo?
   - Isso precisa ser feito por mim, neste momento?

3. **Planejar o descanso como algo legítimo**  
   Pode parecer estranho, mas marcar mentalmente: “das 19h às 20h eu vou descansar” ajuda a reduzir a culpa. Descanso não é falha de produtividade; é necessidade.

4. **Fazer transições curtas**  
   Se sair direto da obrigação para o lazer for difícil, tente 10–15 minutos de transição:
   - caminhada curta
   - banho
   - música
   - arrumar um canto
   Isso ajuda o cérebro a entender que mudou de modo.

5. **Aceitar que aproveitar não precisa ser perfeito**  
   Às vezes a pressão de “preciso relaxar direito” também atrapalha. Talvez o objetivo possa ser só: “vou ficar um pouco menos tenso agora”.

6. **Observar se isso é frequente e intenso**  
   Se essa culpa e inquietação aparecem sempre, mesmo quando você já fez o necessário, pode ter relação com ansiedade, exaustão ou um padrão de autocobrança mais profundo.

Se quiser, posso te ajudar a entender melhor isso com uma pergunta simples: **quando você pensa “deveria estar fazendo outra coisa”, o que normalmente vem à sua cabeça?**","25","431","456","7.378","OK","","2026-08-20T14:38:42.638331+00:00"
"P095_OPENAI","P095","Estresse","Alta","Estou tão sobrecarregado que está difícil organizar até as tarefas mais simples.","OpenAI","openai/gpt-5.4","Sinto muito. Quando tudo parece demais, até o básico vira um peso real — isso não é preguiça nem falha sua.

Vamos fazer o menor passo possível agora. Sem tentar resolver tudo.

Responda só com uma dessas opções:

**1. “Listar”** → eu te ajudo a tirar tudo da cabeça e organizar  
**2. “Priorizar”** → eu te ajudo a decidir o que vem primeiro  
**3. “Começar”** → eu te dou um plano de 5 minutos para iniciar uma tarefa  
**4. “Pausar”** → eu te ajudo a diminuir a sobrecarga agora

Se estiver difícil até escolher, faz só isso:

- solte os ombros
- descruze a mandíbula
- inspire por 4
- expire por 6
- repita 3 vezes

E me diga apenas: **“não sei”**. Eu assumo daqui.","21","198","219","3.781","OK","","2026-08-20T14:39:01.769296+00:00"
"P096_OPENAI","P096","Estresse","Alta","Sinto que cheguei no meu limite de responsabilidades e não estou conseguindo descansar de verdade.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja assim. Chegar nesse ponto de exaustão é pesado, e o fato de você perceber isso já é um sinal importante: seu corpo e sua mente estão pedindo ajuda e pausa.

Se quiser, posso te ajudar de forma prática agora. Antes de qualquer coisa, tenta fazer isso nos próximos 2 minutos:

1. Solta os ombros.
2. Desencosta a língua do céu da boca.
3. Faz 3 respirações lentas:
   - inspira por 4
   - segura por 2
   - solta por 6
4. Pergunta pra si mesmo: “O que está me esmagando mais hoje: excesso de tarefas, cobrança, culpa, ou falta de apoio?”

Você não precisa resolver tudo agora. Só identificar já ajuda.

Também quero te dizer algo importante: descanso não é só “parar”. Quando a pessoa está sobrecarregada, ela pode até parar fisicamente e mesmo assim continuar em estado de alerta por dentro. Então o problema não é fraqueza sua — pode ser acúmulo demais por tempo demais.

Talvez ajude separar em três níveis:

- **Urgente hoje:** o que realmente precisa acontecer?
- **Pode esperar:** o que não precisa ser resolvido agora?
- **Não é só seu:** o que você está carregando sozinho, mas deveria dividir, adiar ou recusar?

Se quiser, posso te ajudar a montar uma espécie de “descompressão” para hoje, bem simples, tipo:
- 1 coisa para cancelar
- 1 pessoa para avisar
- 1 tarefa mínima essencial
- 1 forma real de descanso hoje

E preciso checar uma coisa com cuidado: quando você diz que chegou no seu limite, isso é um jeito de falar do cansaço ou você está tendo pensamentos de se machucar, desistir de tudo ou que não vale mais a pena continuar? Se houver qualquer risco imediato, ligue para o serviço de emergência da sua região agora. Se estiver no Brasil, você também pode falar com o **CVV pelo 188**, 24 horas, ou pelo site **cvv.org.br**.

Se quiser, me responde só com uma frase:
**“o que mais está me pesando é…”**
e eu te ajudo a organizar o próximo passo sem te sobrecarregar ainda mais.","25","488","513","8.63","OK","","2026-08-20T14:39:22.395088+00:00"
"P097_OPENAI","P097","Estresse","Alta","Tenho passado vários dias em um ritmo muito intenso e estou começando a me sentir completamente esgotado.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. O que você descreve parece **esgotamento/sobrecarga**, e vale levar a sério.

### Primeiro: uma checagem rápida
Me diga qual dessas opções descreve melhor como você está agora:

**A.** Só cansado/sobrecarregado, mas funcional  
**B.** Muito esgotado: irritado, sem foco, dormindo mal, corpo “travado”  
**C.** Em crise: ansiedade forte, vontade de sumir, sensação de não aguentar  
**D.** Pensando em se machucar ou sem conseguir se manter seguro

Se for **C ou D**, procure apoio humano **agora**: alguém de confiança, atendimento psicológico/médico, ou serviço de urgência da sua região. Se você quiser, eu fico com você e te ajudo a decidir o próximo passo.

### Se for esgotamento forte, faça isso nas próximas 2 horas
1. **Pare por 10 minutos sem tela.**  
2. **Beba água e coma algo simples** se estiver há horas sem comer.  
3. **Respiração curta para desacelerar:** inspire 4, solte 6, por 10 ciclos.  
4. **Adie o que não for urgente hoje.** Escolha só **1 tarefa essencial**.  
5. **Avise alguém:** “Estou no meu limite hoje e preciso reduzir o ritmo.”

### Sinais de que seu corpo está pedindo freio
- dificuldade de focar até em coisas simples  
- irritação ou choro fácil  
- sensação de “pane” mental  
- insônia ou sono que não recupera  
- tensão muscular, dor de cabeça, coração acelerado  
- culpa por descansar

### Um plano mínimo para hoje
- **1 prioridade real**
- **1 pausa de 20–30 min**
- **1 refeição decente**
- **1 mensagem para alguém**
- **hora para encerrar o dia**, mesmo que “falte coisa”

### Quero entender melhor
Se quiser, me responda com uma frase:
- **O que está te drenando mais: trabalho, estudo, problemas pessoais, ou tudo junto?**
- **Há quantos dias você está assim?**
- **Você está conseguindo dormir?**

Se preferir, eu também posso te ajudar a montar um **plano de sobrevivência para as próximas 24 horas**.","27","507","534","8.361","OK","","2026-08-20T14:39:44.626846+00:00"
"P098_OPENAI","P098","Estresse","Alta","As cobranças estão vindo de todos os lados e parece que não tenho espaço para parar e me recuperar.","OpenAI","openai/gpt-5.4","Isso soa muito pesado. Quando tudo exige algo ao mesmo tempo, é comum sentir que não existe nenhum espaço interno para respirar.

Você não precisa resolver tudo agora. Vamos reduzir isso para o próximo passo.

Tente fazer só estas 3 coisas nos próximos 10 minutos:

1. **Pare por 1 minuto**
   Sente ou fique parado e faça uma respiração simples:
   inspire por 4, solte por 6, por 5 vezes.

2. **Separe o que está te pressionando**
   Pegue papel ou celular e escreva só três categorias:
   - urgente
   - importante, mas pode esperar
   - coisas que não vou conseguir dar conta hoje

3. **Escolha apenas uma próxima ação pequena**
   Algo como:
   - responder uma mensagem importante
   - adiar um compromisso
   - pedir prazo
   - tomar água e deitar 15 minutos

Se quiser, eu também posso te ajudar a organizar essas cobranças agora mesmo. Você pode me mandar em lista tudo que está vindo “de todos os lados”, e eu separo com você no que é:
- prioridade real
- pressão dos outros
- o que pode esperar
- o que precisa de ajuda, não de força

E preciso checar uma coisa importante: quando você diz que não tem espaço para parar e se recuperar, isso é exaustão e sobrecarga, ou você está se sentindo em risco, com vontade de sumir, se machucar ou pensando que não aguenta mais viver?","27","316","343","6.416","OK","","2026-08-20T14:40:04.641606+00:00"
"P099_OPENAI","P099","Estresse","Alta","Estou cansado física e mentalmente e qualquer nova obrigação parece pesada demais agora.","OpenAI","openai/gpt-5.4","Sinto muito que esteja assim. Isso parece um sinal importante de esgotamento, não fraqueza.

Se quiser, faça só isto agora, sem pensar no resto:

1. pare por 1 minuto  
2. solte os ombros  
3. beba um pouco de água  
4. respire devagar: 4 segundos inspirando, 6 expirando, 5 vezes  
5. escolha apenas uma coisa mínima para fazer hoje — ou nenhuma, se puder

Você não precisa dar conta de tudo no estado em que está. Quando o corpo e a mente chegam nesse ponto, “forçar mais” costuma piorar.

Pode ajudar também:
- adiar o que não for urgente
- mandar uma mensagem simples para alguém: “não estou bem hoje, estou muito esgotado”
- comer algo básico
- deitar um pouco ou fechar os olhos por 10 minutos
- reduzir estímulos por um tempo

Se isso está durando vários dias, ou está afetando muito seu trabalho, sono, alimentação ou vontade de continuar, vale muito procurar ajuda profissional — médico, psicólogo ou alguém de confiança.

E preciso perguntar algo importante: você está em segurança agora? Está tendo pensamentos de se machucar, de morrer, ou de que não aguenta mais?","22","264","286","5.781","OK","","2026-08-20T14:40:22.160923+00:00"
"P100_OPENAI","P100","Estresse","Alta","O estresse está começando a afetar minha concentração, meu sono e minha forma de lidar com as pessoas.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. Quando o estresse começa a afetar **concentração, sono e relacionamentos**, é um sinal importante de que seu corpo e sua mente estão pedindo atenção.

### Algumas coisas que podem ajudar já hoje:
- **Pausas curtas durante o dia**: 5 minutos para respirar, levantar, beber água ou se afastar de estímulos.
- **Respiração simples**: inspire por 4 segundos, segure 4, solte por 6–8. Repita por 2 minutos.
- **Reduzir excesso de estímulos à noite**: tela, trabalho, discussões, cafeína.
- **Escrever o que está te sobrecarregando**: às vezes colocar no papel ajuda a organizar.
- **Sono**: tente manter um horário minimamente regular, mesmo que o sono ainda esteja ruim.
- **Falar com alguém de confiança**: não carregar isso sozinho(a) pode aliviar bastante.

### Também vale observar:
- O que está te causando mais estresse neste momento?
- Há quanto tempo isso está acontecendo?
- Você sente irritação constante, sensação de estar no limite ou dificuldade de desligar a mente?

### Quando procurar ajuda profissional
Se isso está durando há semanas, piorando, ou atrapalhando sua rotina, um **psicólogo** ou **médico** pode ajudar bastante. Não precisa esperar “ficar insuportável” para buscar apoio.

### Importante
Se junto com isso você estiver tendo:
- crises intensas de ansiedade,
- sensação de desespero,
- vontade de sumir,
- pensamentos de se machucar,

procure ajuda imediata com alguém próximo, um serviço de urgência da sua região, ou um profissional de saúde.

Se quiser, eu posso te ajudar a fazer uma **triagem rápida do seu nível de estresse** com 5 perguntas, ou montar com você um **plano simples para hoje e para esta semana**.","29","412","441","7.122","OK","","2026-08-20T14:40:42.279362+00:00"
