review_text,overall_rating
"O produto veio com a caixa violada, sem o lacre da embalagem. eu não recomendo a compra pelas americanas, fora a demora na entrega o produto chegou com a violada.",3
Produto de qualidade que supre todas as necessidade,5
EFHIWIFSHIFHWHOAGFUGWHWEBHFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFHHHHHHHHHHHHHHHHHHH,5
"Que preço é esse? Mais 20 reais de frete? Muito caro! O fone da Phillips tem melhores configurações e ainda é mais bonito e custa 80 reais (os mesmos 20 de frete, um absurdo esse valor de frete, desestimula a compra online)",4
Prático e fácil de usar. A própria pessoa consegue sozinho controlar sua pressão.,3
"ótima batedeira, super recomendo , é super funcional, com essa tampa que não deixa respingar massa pra fora , adorei.",5
Sarça dispensa comentários. Só comprar e ser feliz. Melhor preço que encontrei na Internet.,4
"Não recebi o produto , nem me reembolsado o dinheiro",1
"Linda as panelas, é só saber usar, sempre no fogo baixo. Fácil de limpar. A comida fica muito gostosa.",5
"Produto um pouco frágil, mas pelo valor, é pra minhas filhas que são crianças ainda, ela atende bem o que preciso.",3
"Atendimento péssimo! Gostaria de ter obtido o produto, mas quando fui modificar endereço não havia como. Cancelei, mas fiquei recebendo notificações de que o produto não havia sido cancelado. Não recebi nem o produto no endereço correto e nem o dinheiro.",1
"Para usuários comuns, se trata de um bom aparelho. Boa camera em ambientes iluminados  Excelente fluidez com a nova interface da samsung.  Recomendo!",3
Amei o produto. O conjunto de panelas é de ótima qualidade além de lindo. Super recomendo.,5
Gostei muito do produto . Entrega super rápida .   Parabéns pela agilidade na entrega e qualidade no produto .,5
"Eu odiei meu Produto, pois veio totalmente diferente do que eu pedir, como o tecido, o mode e ate a cor, não foi a que esta mostrando na imagem do produto original. Portanto estou bem decepcionado com a loja e o site em que fiz minha primeira compra, por essa razão, não compro e nem recomendo a loja e o site.",1
"Produto bonito. O desenho dele fica meio estranho por ser um tapete grande, mas ficou legal na minha sala. O preço estava bom, valeu a pena.",4
"O produto não gela a água, apenas resfria, demora muito para resfriar novamente, após o uso. Não tem controle de temperatura.",2
"Atrasou um pouco, mas chegou sem nenhum problema. Ótima sucção, mobilidade, enfim, recomendo.",5
Amei esse abajur!  Muito lindo; ficou perfeito no meu quarto.,5
"Comprei a torneira quando ainda estava construindo a casa. Desta forma, somente a instalei 6 meses após a compra. Algumas semanas após a instalação a torneira começou a vazar, devido a uma falha na fabricação em uma das roscas de encaixe (acredito que seja uma falha, pois a rosca está gasta e é muito curta). Resumindo, fui obrigado a comprar outra torneira e jogar esta fora!",1
"Nas informações NÃO consta nenhuma informação sobre altura, largura, de que material, qual o tamanho de tampo suporta.  NADA? COMO alguém vai comprar um produto sem nenhuma informação.  Prestem mais atenção no que oconsumidor  precisa.",1
"Comprei esse kit ,para meu celular que tinha comprado no mesmo dia do kit ,entao precisava do kit pr usar o celular , Pois bem .....o kit com 8 peças veio com 2 peças uma capinha simples e a pelicula de vidro . Estou indignada. .... Se fosse um presente para uma criança ? Viesse faltando peças ....iaiii .....como vc explica ? Insatisfeita ,indignada. ...se nao tem em estoque nao deixa no site ... Nao recomendo capas 25",1
"Produto bom, com preço atrativo e foi entregue antes do prazo.",4
Custo e produto  e a entrega chegou antes do prazo !!! Amei,5
Entrega feita antes do prazo. Era o que eu esperava.  Tudo certo!,4
Tenho meu jogo de mesa com essas cadeiras ja ha 12 anos. Super bonita confortavel e resistente. Recomendo comprar sem medo.,5
"O produto é excelente, mas demoraram muito para entregar. Compromisso na entrega é péssimo, sem falar que as caixas vieram todas amassadas, menos mal que os lacres dos comprimidos não foram rompidos.",3
"O livro é uma obra repleta de referências aos anos 80 e ao mesmo tempo uma história jovial com momentos leves e tensões que vão fazer seus olhos não descansarem. Uma das minhas melhores leituras. Recomendo.  A entrega da Americanas.com também está de parabéns. Além da rapidez, o produto chegou muito bem embalado.",5
"Produto realmente original, com data de fabricação muito proxima da data de venda, encaixa perfeitamente e dura como durava a bateria original. Recomendo o vendedor.",4
Produto entregue super rápido.  Muito antes do prazo previsto.,4
Estou satisfeito com a compra no site americanas.com,4
O produto atendeu bem minhas expectativas. Para esse preço eu gostei muito. É bonito e fácil de montar.,3
"O aparelho Springer Midea Inverter, que possuem uma placa eletrônica são uma bomba-relógio! A placa queima frequentemente e cada reposição de peça dura no mínimo 30 dias! Sem contar que o atendimento no Serviço de Atendimento ao Consumidor da Springer Midea é o pior do Brasil! FUJAM DESSA MARCA! NÃO COMPREM!!",1
"Acho uma falta de responsabilidade. Diz ter entregue, mas não recebi. Onde está o meu produto?",1
"Amei a fragrância! Realmente um perfume sedutor, fixação ótima , além de tudo o frasco um mino.",5
AINDA NAO RECEBI MEU CELULAR PRAZO TERMINA HOJE DIA 20/03/2018 CASO RECEBE AINDA HOJE MUDO MEU COMENTÁRIO - MUITOS RECEBERAM 2 DIAS ANTES FOI QUE LI ATE AGORA...,2
Gostei muito do produto. Produto excelente que recomendo a todos.,5
"Painel excelente, refrigera muito bem. Achei que o congelador frost free fosse um pouco maior, mas está bom. Produto recomendado.",4
Cumpre o que promete. Poderia produzir menos ruído.,3
"O produto é excelente, mas o que me impressionou mesmo foi a entrega. Paguei dia 22/12 e chegou dia 27/12, ou seja, com apenas 2 dias úteis, sendo que a entrega estava programada para o dia 28/01. Parabéns à equipe pela eficiência na entrega, estou muito satisfeito.",5
"Ótimo produto, fácil de configurar entradas hdmi e usb bem localizadas, recomendo.",4
Gostaria de saber se esse mp3/mp4 funciona a pilha AA/ASA? POR FAVOR ME RESPONDEM. OBRIGADA,3
"Linda boneca. Gostei muito e chegou no segundo dia útil,sendo q seria 5 dias. Muito rápido.",4
O produto é ideal para usar com  crianças . A válvula de silicone é essencial. Não entorna líquidos. Parabéns ao fabricante.,5
"Percebesse que o produto foi colado a etiqueta, 'falso' da pior qualidade, não segura a carga nem por 2 horas, joguei no lixo.",1
"O produto é de fato o que eu esperava que ele fosse,cumpre tudo o que está descrito em sua ""ficha técnica"" e atende todas as minhas expectativas...",5
Apresentou dois defeitos com poucos dias de uso. Falha o audio sem motivo. fica só a imagem. O controle remoto parou de funcionar. não há uma assistencia tecnica.,1
Atendeu perfeitamente minhas necessidades estou muito satisfeito,4
APARELHO CHEGOU NA BDATA PREVISTA. BEM EMBALADO. BONITO E PRATICO. VA COMPRA.,5
Tem resultados até para os metabolismo lentos! Tem resultados na primeira semana.,4
"Produto muito bom,conforme descrito no site! Venta bastante e não eh barulhento.",4
"CHEGOU RÁPIDO, É BEM FORTE E O VIDRO GROSSO E DEIXA UM VISUAL INCRÍVEL NO BANHEIRO",5
"Nunca mais irei comprar na lojas americanas. Comprei esta bicicleta no dia 29/01/2018.  Me deram um prazo de 14 a 20 dias para entregar. Mentira... Nova data de entrega. previsão: 05/03/2018. Nunca mais compro na lojas americanas...Antes de comprarem, pense bem para não serem enganados, pois é assim que me sinto.",3
Super recomendo. Era o que esperava o ambiente fica bastante fresco,5
Ainda não recebi o produto e já faz mais de mês que comprei e até agora nada do produto!,1
"Esse produto não me agradou, pois é muito frágil e pequeno demais",1
Exatamente como eu esperava. Recomendo. Entrega dentro do prazo.  Estou muito satisfeita com a compra.,5
É um produto descartável! O meu funiconou 2 meses e parou. Sem conserto! Comprar é jogar dinheiro fora!,1
O preço do produto e equiparado a sua qualidade. O copo e mais frágil do que os outros modelos. Mas pelo preço que se paga e só ter cuidado que vc terá seu produto por bastante tempo.,3
"Atendeu bem as minhas expectativas, custo benefício ótimo!! compro de novo se precisar.",4
nao recebi produto...trocaram telefone sem mesmo notificar as  lojas AAMERICANAS essa loja nao ê recomendável Magazine Romero ...nao comprem paguei por um produto e trocaram,2
O produto é bom aquece a água rapidamente e pratico,3
"tirando o barulho, o produto é otimo, e vai alem das minhas necessidades",3
"Ar condicionado silencioso, resfria bem, atendeu as minhas expectativas.",4
A impressora Epson Ecotank L120 Colorida é excelente produto eu recomendo.,5
"O livro é muito bom,  recomendo, chegou no tempo certo.",5
O Processador de Alimentos Philips é um excelente produto e tem tornado a rotina na preparação de pratos e afins uma tarefa simples e prazerosa devido a sua funcionalidade e praticidade de utilização.,5
"a minha veio com uma linha no meio da tela,e um pixels queimado,paguei a vista e estou arrependido de ter comprado,agora vou devolver e o preço q paguei subiu ,eu queria q eles me mandassem uma outra ,mas q fizessem o teste do produto antes de mandar pq isso e controle de qualidade e eu acho que deveria ser uma obrigação q eles fizessem ,pq da uma impressão de q querem passar pra frente um produto com defeito,estou decepcionado com a loja ,n sei se vou comprar mais nas americanas .",1
Pelo visto a Americanas.com perdeu o sentido de organização e de respeito com o cliente. Querem que eu faça avaliação do pedidos que não enviaram. Outro pedido recebí mas veio falsificado.,1
"Entrega super rápida,bem antes da data de entrega.Produto sem nenhuma avaria até o momento sem nenhum defeito",5
"Estão de parabens, fiz uma excelente compra. Compraria novamente na loja de vcs",5
"Produto foi entregue antes do prazo, estou totalmente satisfeita, qualidade do produto também é ótima.",4
Muito bom produto e a loja americanas tbm show de bola entrega tbm estou totalmente satisfeito com tudo,5
não gostei material da impressora muito frágil. cartuchos preto e colorido vieram vazios. não tive como testar por falta da tinta. não recomendo,2
Produto ótimo entrega no prazo boa tarde ok recebido,4
"Excelente produto, processador muito rápido, mais rápido que a LG 4k que comprei antes dela",5
"Ótimo produto, excelente qualidade, e a entrega foi antes do previsto. Recomendo",5
Até a presente data o produto não foi entregue!!!!!!!!,1
"Este é o terceiro Motorola da minha casa, por insistência do meu filho que gosta da navegação dele, mas todos os outros até agora, tiveram que ser trocados porque dão problema na bateria. O produto é bom, rápido com boa navegação, até que pare de carregar. Isso acontece com menos de.um ano.",3
bom produto.. ótimo vendedor...a indico bom produto.. ótimo vendedor...a indico bom produto.. ótimo vendedor...a indico bom produto.. ótimo vendedor...a indico,5
"É muito bom comprar na americanas, pois tudo vem certinho e tudo em perfeito estado.  E este produto em específico, foi entregue aqui na minha mão aqui em casa. Muito bom isso.",5
"Acho que o produto não e original, o rotulo e muito mal feito para um produto desse, o conteúdo tbm e muito duvidoso, digo isso pois já usei antes e era bem diferente",2
"Gostaria mesmo de saber o andamento do meu pedido, porque pelo acompanhamento do pedido no site, informa que saiu para entrega em 14/03/2018 e até hoje (03/04/2018) não teve atualização do andamento da entrega e nem chegou o berço. Preciso de uma posição quanto a entrega COM URGENCIA.",1
"comprei no sábado e recebi na quinta, produto integro! fogão menor do que os de mesa em inox. possui chamas bem altas e forte! ainda não testei o forno , mas parece ser bom. o fogão possui um visual lindo!!! super fácil de limpar, só não sei o forno. pelo designer e poder das chamas o preço compensa. ideal para lugares e família pequena. amei...",3
